panel,spike_id,time_s,x_px_in_panel,y_px_in_panel,x_px_abs,y_px_abs,y_norm_in_raster,sigma_px,detection_score
no_prediction_reward_occurs,no_prediction_reward_occurs_0160,1.2857142857142856,279.0,72.0,671.0,273.0,0.24509803921568626,2.111111111111111,0.8718954248366013
no_prediction_reward_occurs,no_prediction_reward_occurs_0137,1.3,281.0,104.0,673.0,305.0,0.5588235294117647,1.4444444444444444,0.9141612200435731
no_prediction_reward_occurs,no_prediction_reward_occurs_0194,1.3,281.0,135.0,673.0,336.0,0.8627450980392157,1.2222222222222223,0.84880174291939
no_prediction_reward_occurs,no_prediction_reward_occurs_0144,1.3142857142857143,283.0,81.0,675.0,282.0,0.3333333333333333,1.8888888888888888,0.7895424836601307
no_prediction_reward_occurs,no_prediction_reward_occurs_0129,1.3214285714285714,284.0,139.0,676.0,340.0,0.9019607843137255,1.8888888888888888,0.7969498910675381
no_prediction_reward_occurs,no_prediction_reward_occurs_0176,1.3357142857142856,286.0,109.0,678.0,310.0,0.6078431372549019,1.4444444444444444,0.8845315904139434
no_prediction_reward_occurs,no_prediction_reward_occurs_0076,1.3357142857142856,286.0,119.0,678.0,320.0,0.7058823529411765,2.111111111111111,0.8592592592592593
no_prediction_reward_occurs,no_prediction_reward_occurs_0200,1.342857142857143,287.0,54.0,679.0,255.0,0.06862745098039216,3.0,0.7786492374727668
no_prediction_reward_occurs,no_prediction_reward_occurs_0230,1.342857142857143,287.0,138.0,679.0,339.0,0.8921568627450981,1.0,0.23180827886710237
no_prediction_reward_occurs,no_prediction_reward_occurs_0003,1.3642857142857143,290.0,66.0,682.0,267.0,0.18627450980392157,2.111111111111111,0.8126361655773421
no_prediction_reward_occurs,no_prediction_reward_occurs_0125,1.3714285714285714,291.0,105.0,683.0,306.0,0.5686274509803921,1.8888888888888888,0.8588235294117648
no_prediction_reward_occurs,no_prediction_reward_occurs_0231,1.3857142857142857,293.0,86.0,685.0,287.0,0.38235294117647056,1.0,0.22396514161220044
no_prediction_reward_occurs,no_prediction_reward_occurs_0121,1.4142857142857144,297.0,85.0,689.0,286.0,0.37254901960784315,2.111111111111111,0.7969498910675381
no_prediction_reward_occurs,no_prediction_reward_occurs_0068,1.4142857142857144,297.0,97.0,689.0,298.0,0.49019607843137253,2.5555555555555554,0.9023965141612202
no_prediction_reward_occurs,no_prediction_reward_occurs_0042,1.4357142857142857,300.0,124.0,692.0,325.0,0.7549019607843137,1.8888888888888888,0.8901960784313725
no_prediction_reward_occurs,no_prediction_reward_occurs_0038,1.4642857142857144,304.0,61.0,696.0,262.0,0.13725490196078433,1.8888888888888888,0.8627450980392157
no_prediction_reward_occurs,no_prediction_reward_occurs_0185,1.4785714285714286,306.0,129.0,698.0,330.0,0.803921568627451,1.8888888888888888,0.7629629629629631
no_prediction_reward_occurs,no_prediction_reward_occurs_0024,1.4857142857142858,307.0,71.0,699.0,272.0,0.23529411764705882,1.8888888888888888,0.9058823529411766
no_prediction_reward_occurs,no_prediction_reward_occurs_0109,1.4928571428571429,308.0,51.0,700.0,252.0,0.0392156862745098,2.111111111111111,0.8596949891067539
no_prediction_reward_occurs,no_prediction_reward_occurs_0080,1.4928571428571429,308.0,124.0,700.0,325.0,0.7549019607843137,2.111111111111111,0.8915032679738562
no_prediction_reward_occurs,no_prediction_reward_occurs_0047,1.5214285714285714,312.0,90.0,704.0,291.0,0.4215686274509804,2.111111111111111,0.864488017429194
no_prediction_reward_occurs,no_prediction_reward_occurs_0012,1.5214285714285714,312.0,105.0,704.0,306.0,0.5686274509803921,2.111111111111111,0.9045751633986927
no_prediction_reward_occurs,no_prediction_reward_occurs_0061,1.5285714285714285,313.0,144.0,705.0,345.0,0.9509803921568627,1.8888888888888888,0.7511982570806102
no_prediction_reward_occurs,no_prediction_reward_occurs_0179,1.5428571428571427,315.0,51.0,707.0,252.0,0.0392156862745098,1.4444444444444444,0.8718954248366013
no_prediction_reward_occurs,no_prediction_reward_occurs_0034,1.5428571428571427,315.0,134.0,707.0,335.0,0.8529411764705882,1.8888888888888888,0.8248366013071895
no_prediction_reward_occurs,no_prediction_reward_occurs_0112,1.5785714285714287,320.0,51.0,712.0,252.0,0.0392156862745098,1.4444444444444444,0.8596949891067538
no_prediction_reward_occurs,no_prediction_reward_occurs_0089,1.6071428571428572,324.0,80.0,716.0,281.0,0.3235294117647059,2.111111111111111,0.8331154684095861
no_prediction_reward_occurs,no_prediction_reward_occurs_0228,1.6285714285714286,327.0,109.0,719.0,310.0,0.6078431372549019,1.0,0.20958605664488017
no_prediction_reward_occurs,no_prediction_reward_occurs_0007,1.6285714285714286,327.0,119.0,719.0,320.0,0.7058823529411765,2.333333333333333,0.8976034858387799
no_prediction_reward_occurs,no_prediction_reward_occurs_0127,1.6357142857142857,328.0,86.0,720.0,287.0,0.38235294117647056,1.8888888888888888,0.8666666666666666
no_prediction_reward_occurs,no_prediction_reward_occurs_0219,1.6428571428571428,329.0,50.0,721.0,251.0,0.029411764705882353,1.6666666666666665,0.5673202614379085
no_prediction_reward_occurs,no_prediction_reward_occurs_0074,1.657142857142857,331.0,109.0,723.0,310.0,0.6078431372549019,1.8888888888888888,0.8662309368191721
no_prediction_reward_occurs,no_prediction_reward_occurs_0158,1.6714285714285713,333.0,53.0,725.0,254.0,0.058823529411764705,3.0,0.7708061002178649
no_prediction_reward_occurs,no_prediction_reward_occurs_0062,1.7071428571428573,338.0,104.0,730.0,305.0,0.5588235294117647,2.111111111111111,0.9115468409586056
no_prediction_reward_occurs,no_prediction_reward_occurs_0040,1.7214285714285715,340.0,139.0,732.0,340.0,0.9019607843137255,2.111111111111111,0.7594771241830065
no_prediction_reward_occurs,no_prediction_reward_occurs_0022,1.7357142857142858,342.0,129.0,734.0,330.0,0.803921568627451,2.111111111111111,0.8117647058823529
no_prediction_reward_occurs,no_prediction_reward_occurs_0048,1.7428571428571429,343.0,85.0,735.0,286.0,0.37254901960784315,2.5555555555555554,0.8718954248366013
no_prediction_reward_occurs,no_prediction_reward_occurs_0064,1.7571428571428571,345.0,113.0,737.0,314.0,0.6470588235294118,2.111111111111111,0.7084967320261438
no_prediction_reward_occurs,no_prediction_reward_occurs_0057,1.7642857142857142,346.0,95.0,738.0,296.0,0.47058823529411764,1.8888888888888888,0.8967320261437908
no_prediction_reward_occurs,no_prediction_reward_occurs_0161,1.7857142857142856,349.0,50.0,741.0,251.0,0.029411764705882353,1.6666666666666665,0.982570806100218
no_prediction_reward_occurs,no_prediction_reward_occurs_0035,1.7857142857142856,349.0,61.0,741.0,262.0,0.13725490196078433,1.8888888888888888,0.9276688453159042
no_prediction_reward_occurs,no_prediction_reward_occurs_0207,1.8,351.0,130.0,743.0,331.0,0.8137254901960784,1.4444444444444444,0.8697167755991286
no_prediction_reward_occurs,no_prediction_reward_occurs_0031,1.8142857142857143,353.0,90.0,745.0,291.0,0.4215686274509804,2.111111111111111,0.8753812636165577
no_prediction_reward_occurs,no_prediction_reward_occurs_0163,1.8142857142857143,353.0,134.0,745.0,335.0,0.8529411764705882,2.7777777777777777,0.8065359477124183
no_prediction_reward_occurs,no_prediction_reward_occurs_0192,1.8214285714285714,354.0,52.0,746.0,253.0,0.049019607843137254,3.0,0.9886710239651416
no_prediction_reward_occurs,no_prediction_reward_occurs_0222,1.8214285714285714,354.0,57.0,746.0,258.0,0.09803921568627451,1.0,0.8418300653594772
no_prediction_reward_occurs,no_prediction_reward_occurs_0146,1.8214285714285714,354.0,117.0,746.0,318.0,0.6862745098039216,1.2222222222222223,0.7978213507625272
no_prediction_reward_occurs,no_prediction_reward_occurs_0043,1.8214285714285714,354.0,123.0,746.0,324.0,0.7450980392156863,3.0,0.9803921568627452
no_prediction_reward_occurs,no_prediction_reward_occurs_0167,1.85,358.0,134.0,750.0,335.0,0.8529411764705882,2.111111111111111,0.7376906318082788
no_prediction_reward_occurs,no_prediction_reward_occurs_0220,1.8571428571428572,359.0,49.0,751.0,250.0,0.0196078431372549,1.2222222222222223,0.6740740740740742
no_prediction_reward_occurs,no_prediction_reward_occurs_0081,1.8571428571428572,359.0,76.0,751.0,277.0,0.28431372549019607,1.8888888888888888,0.8379084967320262
no_prediction_reward_occurs,no_prediction_reward_occurs_0227,1.8642857142857143,360.0,125.0,752.0,326.0,0.7647058823529411,1.0,0.26056644880174296
no_prediction_reward_occurs,no_prediction_reward_occurs_0164,1.8714285714285714,361.0,61.0,753.0,262.0,0.13725490196078433,2.333333333333333,0.966013071895425
no_prediction_reward_occurs,no_prediction_reward_occurs_0039,1.8714285714285714,361.0,109.0,753.0,310.0,0.6078431372549019,1.8888888888888888,0.8501089324618736
no_prediction_reward_occurs,no_prediction_reward_occurs_0229,1.8928571428571428,364.0,51.0,756.0,252.0,0.0392156862745098,1.0,0.24662309368191723
no_prediction_reward_occurs,no_prediction_reward_occurs_0051,1.8928571428571428,364.0,85.0,756.0,286.0,0.37254901960784315,1.8888888888888888,0.8553376906318082
no_prediction_reward_occurs,no_prediction_reward_occurs_0169,1.9,365.0,55.0,757.0,256.0,0.0784313725490196,1.8888888888888888,0.9246187363834424
no_prediction_reward_occurs,no_prediction_reward_occurs_0073,1.9214285714285713,368.0,71.0,760.0,272.0,0.23529411764705882,2.111111111111111,0.8392156862745098
no_prediction_reward_occurs,no_prediction_reward_occurs_0049,1.9214285714285713,368.0,129.0,760.0,330.0,0.803921568627451,2.111111111111111,0.9006535947712417
no_prediction_reward_occurs,no_prediction_reward_occurs_0209,1.9285714285714286,369.0,65.0,761.0,266.0,0.17647058823529413,1.6666666666666665,0.759912854030501
no_prediction_reward_occurs,no_prediction_reward_occurs_0004,1.9428571428571428,371.0,95.0,763.0,296.0,0.47058823529411764,3.0,0.934640522875817
no_prediction_reward_occurs,no_prediction_reward_occurs_0008,1.9428571428571428,371.0,144.0,763.0,345.0,0.9509803921568627,2.111111111111111,0.8440087145969499
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0204,-0.9361702127659575,9.0,125.0,329.0,827.0,0.76,2.7777777777777777,0.893681917211329
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0173,-0.9219858156028369,11.0,131.0,331.0,833.0,0.82,2.111111111111111,0.8941176470588235
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0068,-0.9078014184397163,13.0,148.0,333.0,850.0,0.99,2.111111111111111,0.8479302832244008
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0185,-0.900709219858156,14.0,117.0,334.0,819.0,0.68,1.8888888888888888,0.8557734204793028
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0200,-0.8865248226950355,16.0,55.0,336.0,757.0,0.06,1.6666666666666665,0.8453159041394335
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0110,-0.8865248226950355,16.0,72.0,336.0,774.0,0.23,3.0,0.8549019607843138
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0144,-0.851063829787234,21.0,59.0,341.0,761.0,0.1,1.8888888888888888,0.8505446623093681
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0205,-0.8368794326241135,23.0,112.0,343.0,814.0,0.63,1.8888888888888888,0.7660130718954249
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0101,-0.8297872340425532,24.0,100.0,344.0,802.0,0.51,1.8888888888888888,0.8514161220043572
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0148,-0.8297872340425532,24.0,139.0,344.0,841.0,0.9,2.7777777777777777,0.9119825708061003
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0268,-0.8156028368794326,26.0,106.0,346.0,808.0,0.57,1.6666666666666665,0.6274509803921569
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0087,-0.7801418439716312,31.0,131.0,351.0,833.0,0.82,1.8888888888888888,0.8457516339869281
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0197,-0.7730496453900709,32.0,85.0,352.0,787.0,0.36,2.111111111111111,0.8636165577342048
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0147,-0.7588652482269503,34.0,74.0,354.0,776.0,0.25,2.111111111111111,0.8387799564270152
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0226,-0.7588652482269503,34.0,142.0,354.0,844.0,0.93,1.6666666666666665,0.8745098039215686
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0281,-0.7446808510638299,36.0,55.0,356.0,757.0,0.06,1.0,0.2196078431372549
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0224,-0.7446808510638299,36.0,80.0,356.0,782.0,0.31,1.8888888888888888,0.8549019607843138
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0249,-0.7375886524822695,37.0,122.0,357.0,824.0,0.73,1.2222222222222223,0.8026143790849674
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0146,-0.7375886524822695,37.0,137.0,357.0,839.0,0.88,1.8888888888888888,0.9176470588235295
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0242,-0.7375886524822695,37.0,148.0,357.0,850.0,0.99,2.111111111111111,0.856644880174292
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0073,-0.7304964539007093,38.0,116.0,358.0,818.0,0.67,2.111111111111111,0.7891067538126362
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0239,-0.7234042553191489,39.0,49.0,359.0,751.0,0.0,1.6666666666666665,0.8318082788671024
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0154,-0.7234042553191489,39.0,127.0,359.0,829.0,0.78,1.8888888888888888,0.8701525054466231
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0113,-0.7163120567375887,40.0,55.0,360.0,757.0,0.06,2.333333333333333,0.8875816993464052
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0046,-0.6595744680851063,48.0,142.0,368.0,844.0,0.93,1.8888888888888888,0.8217864923747277
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0162,-0.6453900709219857,50.0,105.0,370.0,807.0,0.56,2.7777777777777777,0.8967320261437908
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0171,-0.6382978723404256,51.0,74.0,371.0,776.0,0.25,2.333333333333333,0.8169934640522876
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0067,-0.6312056737588653,52.0,60.0,372.0,762.0,0.11,2.5555555555555554,0.9437908496732026
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0250,-0.624113475177305,53.0,70.0,373.0,772.0,0.21,1.2222222222222223,0.8575163398692811
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0026,-0.6170212765957447,54.0,131.0,374.0,833.0,0.82,2.111111111111111,0.8348583877995642
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0114,-0.6170212765957447,54.0,148.0,374.0,850.0,0.99,2.333333333333333,0.7978213507625272
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0278,-0.6028368794326241,56.0,62.0,376.0,764.0,0.13,1.0,0.28366013071895424
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0155,-0.5886524822695036,58.0,79.0,378.0,781.0,0.3,1.8888888888888888,0.8910675381263616
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0202,-0.5886524822695036,58.0,86.0,378.0,788.0,0.37,1.6666666666666665,0.8631808278867101
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0212,-0.5815602836879432,59.0,114.0,379.0,816.0,0.65,3.0,0.8209150326797386
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0022,-0.5815602836879432,59.0,137.0,379.0,839.0,0.88,2.111111111111111,0.8322440087145969
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0213,-0.5390070921985816,65.0,116.0,385.0,818.0,0.67,1.8888888888888888,0.9002178649237472
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0120,-0.5390070921985816,65.0,127.0,385.0,829.0,0.78,2.333333333333333,0.893681917211329
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0002,-0.524822695035461,67.0,90.0,387.0,792.0,0.41,2.111111111111111,0.8618736383442267
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0269,-0.5177304964539007,68.0,55.0,388.0,757.0,0.06,1.0,0.6797385620915032
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0149,-0.5177304964539007,68.0,142.0,388.0,844.0,0.93,2.111111111111111,0.8623093681917211
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0183,-0.5035460992907801,70.0,49.0,390.0,751.0,0.0,2.5555555555555554,0.9202614379084966
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0210,-0.4964539007092199,71.0,60.0,391.0,762.0,0.11,2.111111111111111,0.8727668845315905
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0195,-0.4964539007092199,71.0,101.0,391.0,803.0,0.52,1.4444444444444444,0.8549019607843138
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0157,-0.4893617021276596,72.0,148.0,392.0,850.0,0.99,2.5555555555555554,0.8949891067538126
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0179,-0.46099290780141844,76.0,106.0,396.0,808.0,0.57,1.6666666666666665,0.865359477124183
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0105,-0.44680851063829785,78.0,96.0,398.0,798.0,0.47,1.8888888888888888,0.8335511982570806
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0023,-0.42553191489361697,81.0,69.0,401.0,771.0,0.2,2.333333333333333,0.8923747276688453
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0134,-0.42553191489361697,81.0,112.0,401.0,814.0,0.63,1.6666666666666665,0.8531590413943355
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0044,-0.4042553191489362,84.0,85.0,404.0,787.0,0.36,2.111111111111111,0.8657952069716777
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0012,-0.35460992907801414,91.0,142.0,411.0,844.0,0.93,2.111111111111111,0.8557734204793028
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0142,-0.34042553191489366,93.0,60.0,413.0,762.0,0.11,1.8888888888888888,0.8
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0010,-0.33333333333333337,94.0,79.0,414.0,781.0,0.3,2.111111111111111,0.9076252723311546
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0166,-0.3191489361702128,96.0,49.0,416.0,751.0,0.0,2.7777777777777777,0.8579520697167757
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0140,-0.3191489361702128,96.0,122.0,416.0,824.0,0.73,1.8888888888888888,0.8505446623093682
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0108,-0.2978723404255319,99.0,116.0,419.0,818.0,0.67,1.8888888888888888,0.8575163398692811
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0135,-0.276595744680851,102.0,103.0,422.0,805.0,0.54,2.5555555555555554,0.910239651416122
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0094,-0.2695035460992907,103.0,132.0,423.0,834.0,0.83,1.8888888888888888,0.7973856209150326
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0190,-0.25531914893617025,105.0,75.0,425.0,777.0,0.26,1.6666666666666665,0.870152505446623
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0122,-0.25531914893617025,105.0,148.0,425.0,850.0,0.99,2.333333333333333,0.8640522875816994
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0103,-0.24822695035460995,106.0,112.0,426.0,814.0,0.63,1.8888888888888888,0.8880174291938998
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0181,-0.24113475177304966,107.0,70.0,427.0,772.0,0.21,2.7777777777777777,0.8479302832244008
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0124,-0.22695035460992907,109.0,127.0,429.0,829.0,0.78,2.111111111111111,0.7764705882352941
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0095,-0.2056737588652482,112.0,84.0,432.0,786.0,0.35,1.8888888888888888,0.7729847494553376
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0097,-0.18439716312056742,115.0,140.0,435.0,842.0,0.91,3.0,0.8840958605664488
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0035,-0.17730496453900713,116.0,62.0,436.0,764.0,0.13,2.7777777777777777,0.9058823529411764
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0093,-0.16312056737588654,118.0,90.0,438.0,792.0,0.41,2.111111111111111,0.8997821350762527
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0119,-0.13475177304964536,122.0,102.0,442.0,804.0,0.53,2.111111111111111,0.8396514161220043
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0199,-0.12056737588652477,124.0,96.0,444.0,798.0,0.47,1.8888888888888888,0.8788671023965142
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0160,-0.11347517730496459,125.0,119.0,445.0,821.0,0.7,3.0,0.8379084967320262
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0191,-0.1063829787234043,126.0,54.0,446.0,756.0,0.05,2.111111111111111,0.9041394335511984
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0129,-0.08510638297872342,129.0,49.0,449.0,751.0,0.0,3.0,0.929847494553377
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0071,-0.07092198581560283,131.0,131.0,451.0,833.0,0.82,2.5555555555555554,0.9289760348583879
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0008,-0.07092198581560283,131.0,148.0,451.0,850.0,0.99,2.5555555555555554,0.925925925925926
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0027,-0.06382978723404253,132.0,75.0,452.0,777.0,0.26,2.333333333333333,0.8130718954248366
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0265,-0.05673758865248224,133.0,106.0,453.0,808.0,0.57,1.2222222222222223,0.403921568627451
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0274,0.045454545454545456,148.0,59.0,468.0,761.0,0.1,1.0,0.3363834422657952
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0289,0.045454545454545456,148.0,85.0,468.0,787.0,0.36,1.0,0.16775599128540306
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0282,0.06493506493506493,151.0,117.0,471.0,819.0,0.68,1.0,0.256644880174292
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0273,0.08441558441558442,154.0,125.0,474.0,827.0,0.76,1.0,0.6967320261437907
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0123,0.09090909090909091,155.0,65.0,475.0,767.0,0.16,1.8888888888888888,0.8971677559912854
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0264,0.09090909090909091,155.0,130.0,475.0,832.0,0.81,3.0,0.9507625272331155
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0252,0.09090909090909091,155.0,138.0,475.0,840.0,0.89,1.2222222222222223,0.8017429193899781
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0031,0.09090909090909091,155.0,148.0,475.0,850.0,0.99,3.0,0.9694989106753812
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0262,0.1038961038961039,157.0,49.0,477.0,751.0,0.0,3.0,0.9538126361655773
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0221,0.1038961038961039,157.0,80.0,477.0,782.0,0.31,3.0,0.9677559912854031
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0271,0.1038961038961039,157.0,86.0,477.0,788.0,0.37,1.2222222222222223,0.6823529411764705
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0237,0.1038961038961039,157.0,118.0,477.0,820.0,0.69,3.0,0.9777777777777779
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0245,0.11688311688311688,159.0,101.0,479.0,803.0,0.52,3.0,0.9193899782135078
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0238,0.11688311688311688,159.0,110.0,479.0,812.0,0.61,3.0,0.8915032679738562
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0280,0.11688311688311688,159.0,141.0,479.0,843.0,0.92,1.0,0.4736383442265795
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0260,0.12337662337662338,160.0,75.0,480.0,777.0,0.26,3.0,0.9677559912854031
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0272,0.12337662337662338,160.0,148.0,480.0,850.0,0.99,1.0,0.6583877995642702
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0186,0.12987012987012986,161.0,95.0,481.0,797.0,0.46,1.8888888888888888,0.8
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0251,0.13636363636363635,162.0,68.0,482.0,770.0,0.19,1.2222222222222223,0.8265795206971678
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0267,0.13636363636363635,162.0,132.0,482.0,834.0,0.83,3.0,0.8623093681917211
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0266,0.14285714285714285,163.0,49.0,483.0,751.0,0.0,1.8888888888888888,0.8954248366013071
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0232,0.14935064935064934,164.0,85.0,484.0,787.0,0.36,2.111111111111111,0.9403050108932463
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0263,0.15584415584415584,165.0,54.0,485.0,756.0,0.05,1.0,0.771677559912854
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0248,0.16233766233766234,166.0,59.0,486.0,761.0,0.1,2.333333333333333,0.9450980392156862
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0290,0.17532467532467533,168.0,63.0,488.0,765.0,0.14,1.0,0.2427015250544662
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0258,0.17532467532467533,168.0,69.0,488.0,771.0,0.2,1.8888888888888888,0.8875816993464052
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0219,0.17532467532467533,168.0,142.0,488.0,844.0,0.93,2.111111111111111,0.7712418300653594
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0178,0.18831168831168832,170.0,80.0,490.0,782.0,0.31,1.6666666666666665,0.8919389978213508
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0055,0.18831168831168832,170.0,95.0,490.0,797.0,0.46,2.111111111111111,0.8710239651416123
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0126,0.18831168831168832,170.0,111.0,490.0,813.0,0.62,2.111111111111111,0.9015250544662309
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0261,0.2077922077922078,173.0,49.0,493.0,751.0,0.0,1.4444444444444444,0.8666666666666667
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0233,0.2077922077922078,173.0,106.0,493.0,808.0,0.57,1.4444444444444444,0.7450980392156863
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0231,0.22077922077922077,175.0,54.0,495.0,756.0,0.05,2.5555555555555554,0.9246187363834424
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0030,0.22727272727272727,176.0,69.0,496.0,771.0,0.2,2.5555555555555554,0.9159041394335513
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0036,0.22727272727272727,176.0,127.0,496.0,829.0,0.78,2.111111111111111,0.8627450980392157
